date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:16:10	53586/53586	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:16:09%20GMT	https://www.youtube.com/creators/black-voices-fund/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/creators/black-voices-fund/index.html	(from https://www.youtube.com/creators/youtubeblack/)
01:16:11	612867/612867	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:16:09%20GMT	https://www.youtube.com/playlist?list=PLpmwWuIh57wYytEmUrmVIGN_qlZU563KX	C:/Users/Admin/Desktop/Ziston/www.youtube.com/playlist8569.html	(from https://www.youtube.com/creators/youtubeblack/)
01:16:13	651498/651498	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:16:10%20GMT	https://www.youtube.com/playlist?list=PLWCJukEXKUT8UJOM_xb9agkjBkYJO5N33	C:/Users/Admin/Desktop/Ziston/www.youtube.com/playlist11df.html	(from https://www.youtube.com/creators/youtubeblack/)
01:16:20	95828/95828	---M--	200	added ('OK')	image/jpeg	etag:%221726004917%22	https://img.youtube.com/vi/FrRhUwf0A_w/maxresdefault.jpg	C:/Users/Admin/Desktop/Ziston/img.youtube.com/vi/FrRhUwf0A_w/maxresdefault.jpg	(from https://www.youtube.com/intl/en_us/creators/research/)
01:16:20	105490/105490	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:16:12%20GMT	https://www.youtube.com/intl/en_us/creators/welcome-creators/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/en_us/creators/welcome-creators/index.html	(from https://www.youtube.com/intl/en_us/creators/research/)
01:16:21	100689/100689	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:16:12%20GMT	https://www.youtube.com/intl/en_us/creators/how-things-work/getting-started/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/en_us/creators/how-things-work/getting-started/index.html	(from https://www.youtube.com/intl/en_us/creators/research/)
01:16:21	154664/154664	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:16:12%20GMT	https://www.youtube.com/intl/en_us/creators/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/en_us/creators/index.html	(from https://www.youtube.com/intl/en_us/creators/research/)
01:16:23	98165/98165	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:16:20%20GMT	https://www.youtube.com/intl/en_us/creators/how-things-work/building-community/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/en_us/creators/how-things-work/building-community/index.html	(from https://www.youtube.com/intl/en_us/creators/research/)
01:16:34	106421/106421	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:16:20%20GMT	https://www.youtube.com/intl/en_us/creators/how-things-work/content-creation-strategy/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/en_us/creators/how-things-work/content-creation-strategy/index.html	(from https://www.youtube.com/intl/en_us/creators/research/)
01:16:43	78274/78274	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:16:23%20GMT	https://www.youtube.com/intl/en_us/creators/how-things-work/get-involved/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/en_us/creators/how-things-work/get-involved/index.html	(from https://www.youtube.com/intl/en_us/creators/research/)
01:16:44	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/Users/Admin/Desktop/Ziston/www.youtube.com/t/privacy.35e.delayed	(from https://www.youtube.com/feed/trending)
01:16:45	0/-1	---M--	303	error ('')			https://www.youtube.com/create_channel?action_create_new_channel_redirect=true	C:/Users/Admin/Desktop/Ziston/www.youtube.com/create_channel.35f89c6.delayed	(from https://www.youtube.com/intl/es_us/ads/youtube-for-small-business/)
01:16:45	166228/166228	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:16:20%20GMT	https://www.youtube.com/intl/en_us/creators/how-things-work/policies-guidelines/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/en_us/creators/how-things-work/policies-guidelines/index.html	(from https://www.youtube.com/intl/en_us/creators/research/)
01:16:45	117425/117425	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:16:34%20GMT	https://www.youtube.com/intl/en_us/creators/top-questions/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/en_us/creators/top-questions/index.html	(from https://www.youtube.com/intl/en_us/creators/research/)
01:16:47	1035132/1035132	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:16:20%20GMT	https://www.youtube.com/watch?v=FrRhUwf0A_w	C:/Users/Admin/Desktop/Ziston/www.youtube.com/watch7998.html	(from https://www.youtube.com/intl/en_us/creators/research/)
01:16:48	113472/113472	---M--	200	added ('OK')	text/javascript	date:Wed,%2030%20Oct%202024%2020:16:47%20GMT	https://www.youtube.com/ads/static/compiled/globals.min.js?cache=e75bebf	C:/Users/Admin/Desktop/Ziston/www.youtube.com/ads/static/compiled/globals.min5a69.js	(from https://www.youtube.com/intl/es_us/ads/how-it-works/create-a-video-ad/)
01:16:48	304/304	---M--	302	error ('Found')	text/html	date:Wed,%2030%20Oct%202024%2020:16:47%20GMT	https://www.youtube.com/intl/es_us/ads/resources/creative-directory/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/es_us/ads/resources/creative-directory/index.html	(from https://www.youtube.com/intl/es_us/ads/how-it-works/create-a-video-ad/)
01:17:04	797488/797488	---M--	200	added ('OK')	text/css	date:Wed,%2030%20Oct%202024%2020:16:45%20GMT	https://www.youtube.com/ads/static/compiled/index.min.css?cache=0181643	C:/Users/Admin/Desktop/Ziston/www.youtube.com/ads/static/compiled/index.min008b.css	(from https://www.youtube.com/intl/es_us/ads/how-it-works/create-a-video-ad/)
01:17:16	88019/88019	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:16:49%20GMT	https://www.youtube.com/intl/es_us/ads/how-it-works/set-up-a-campaign/consideration/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/es_us/ads/how-it-works/set-up-a-campaign/consideration/index.html	(from https://www.youtube.com/intl/es_us/ads/how-it-works/set-up-a-campaign/)
01:17:26	125159/125159	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:16:49%20GMT	https://www.youtube.com/intl/es_us/ads/how-it-works/set-up-a-campaign/awareness/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/es_us/ads/how-it-works/set-up-a-campaign/awareness/index.html	(from https://www.youtube.com/intl/es_us/ads/how-it-works/set-up-a-campaign/)
01:17:26	102917/102917	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:17:04%20GMT	https://www.youtube.com/intl/es_us/ads/how-it-works/set-up-a-campaign/action/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/es_us/ads/how-it-works/set-up-a-campaign/action/index.html	(from https://www.youtube.com/intl/es_us/ads/how-it-works/set-up-a-campaign/)
01:17:26	512253/512253	---M--	200	added ('OK')	text/javascript	date:Wed,%2030%20Oct%202024%2020:16:48%20GMT	https://www.youtube.com/ads/static/compiled/index.min.js?cache=70e69ab	C:/Users/Admin/Desktop/Ziston/www.youtube.com/ads/static/compiled/index.min98c1.js	(from https://www.youtube.com/intl/es_us/ads/how-it-works/create-a-video-ad/)
01:17:27	364418/364418	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:17:16%20GMT	https://www.youtube.com/intl/es_us/ads/news-and-inspiration/ads-leaderboard/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/es_us/ads/news-and-inspiration/ads-leaderboard/index.html	(from https://www.youtube.com/intl/es_us/ads/news-and-inspiration/)
01:17:27	1282/1282	---MC-	200	added ('OK')	text/css	date:Wed,%2030%20Oct%202024%2020:17:26%20GMT	https://fonts.googleapis.com/css?family=Roboto:400,500|YouTube+Sans:400,500,700&lang=en&display=swap	C:/Users/Admin/Desktop/Ziston/fonts.googleapis.com/css75a2.css	(from https://www.youtube.com/intl/es_us/ads/resources/creator-promotions/)
01:17:44	70172/70172	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:17:27%20GMT	https://www.youtube.com/intl/es_us/ads/resources/success-stories/william-painter/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/es_us/ads/resources/success-stories/william-painter/index.html	(from https://www.youtube.com/intl/es_us/ads/resources/success-stories/)
01:17:51	84987/84987	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:17:26%20GMT	https://www.youtube.com/intl/es_us/ads/abcds-of-effective-video-ads/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/es_us/ads/abcds-of-effective-video-ads/index.html	(from https://www.youtube.com/intl/es_us/ads/resources/best-practices/)
01:17:54	71563/71563	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:17:27%20GMT	https://www.youtube.com/intl/es_us/ads/resources/success-stories/majestic-heli-ski/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/es_us/ads/resources/success-stories/majestic-heli-ski/index.html	(from https://www.youtube.com/intl/es_us/ads/resources/success-stories/)
01:17:55	70854/70854	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:17:27%20GMT	https://www.youtube.com/intl/es_us/ads/resources/success-stories/tulanes-closet/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/es_us/ads/resources/success-stories/tulanes-closet/index.html	(from https://www.youtube.com/intl/es_us/ads/resources/success-stories/)
01:18:03	71528/71528	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:17:44%20GMT	https://www.youtube.com/intl/es_us/ads/resources/success-stories/missouri-star-quilt-company/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/es_us/ads/resources/success-stories/missouri-star-quilt-company/index.html	(from https://www.youtube.com/intl/es_us/ads/resources/success-stories/)
01:18:09	68835/68835	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:17:55%20GMT	https://www.youtube.com/intl/es_us/ads/resources/success-stories/pringles/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/es_us/ads/resources/success-stories/pringles/index.html	(from https://www.youtube.com/intl/es_us/ads/resources/success-stories/)
01:18:10	72530/72530	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:17:54%20GMT	https://www.youtube.com/intl/es_us/ads/resources/success-stories/nectar-a-resident-company/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/es_us/ads/resources/success-stories/nectar-a-resident-company/index.html	(from https://www.youtube.com/intl/es_us/ads/resources/success-stories/)
01:18:10	68936/68936	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:17:51%20GMT	https://www.youtube.com/intl/es_us/ads/resources/success-stories/lstn-headphones/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/es_us/ads/resources/success-stories/lstn-headphones/index.html	(from https://www.youtube.com/intl/es_us/ads/resources/success-stories/)
01:18:10	0/-1	---M--	303	error ('')			https://www.youtube.com/create_channel?action_create_new_channel_redirect=true	C:/Users/Admin/Desktop/Ziston/www.youtube.com/create_channel.36489c6.delayed	(from https://www.youtube.com/intl/ALL_br/ads/youtube-for-small-business/)
01:18:21	68470/68470	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:18:03%20GMT	https://www.youtube.com/intl/es_us/ads/resources/success-stories/adidas/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/es_us/ads/resources/success-stories/adidas/index.html	(from https://www.youtube.com/intl/es_us/ads/resources/success-stories/)
01:18:25	69053/69053	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:18:09%20GMT	https://www.youtube.com/intl/es_us/ads/resources/success-stories/united-airlines/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/es_us/ads/resources/success-stories/united-airlines/index.html	(from https://www.youtube.com/intl/es_us/ads/resources/success-stories/)
01:18:29	68972/68972	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:18:10%20GMT	https://www.youtube.com/intl/es_us/ads/resources/success-stories/rakuten/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/es_us/ads/resources/success-stories/rakuten/index.html	(from https://www.youtube.com/intl/es_us/ads/resources/success-stories/)
01:18:32	68507/68507	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:18:10%20GMT	https://www.youtube.com/intl/es_us/ads/resources/success-stories/hersheys/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/es_us/ads/resources/success-stories/hersheys/index.html	(from https://www.youtube.com/intl/es_us/ads/resources/success-stories/)
01:18:40	68568/68568	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:18:21%20GMT	https://www.youtube.com/intl/es_us/ads/resources/success-stories/xfinity/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/es_us/ads/resources/success-stories/xfinity/index.html	(from https://www.youtube.com/intl/es_us/ads/resources/success-stories/)
01:18:48	84602/84602	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:18:29%20GMT	https://www.youtube.com/intl/ALL_br/ads/how-it-works/set-up-a-campaign/consideration/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_br/ads/how-it-works/set-up-a-campaign/consideration/index.html	(from https://www.youtube.com/intl/ALL_br/ads/how-it-works/set-up-a-campaign/)
01:18:57	121323/121323	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:18:25%20GMT	https://www.youtube.com/intl/ALL_br/ads/how-it-works/set-up-a-campaign/awareness/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_br/ads/how-it-works/set-up-a-campaign/awareness/index.html	(from https://www.youtube.com/intl/ALL_br/ads/how-it-works/set-up-a-campaign/)
01:18:57	76453/76453	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:18:40%20GMT	https://www.youtube.com/intl/pt-BR/ads/youtube-works/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/pt-BR/ads/youtube-works/index.html	(from https://www.youtube.com/intl/ALL_br/ads/news-and-inspiration/)
01:19:04	99791/99791	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:18:32%20GMT	https://www.youtube.com/intl/ALL_br/ads/how-it-works/set-up-a-campaign/action/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_br/ads/how-it-works/set-up-a-campaign/action/index.html	(from https://www.youtube.com/intl/ALL_br/ads/how-it-works/set-up-a-campaign/)
01:19:12	55962/55962	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:18:57%20GMT	https://www.youtube.com/intl/ALL_br/ads/resources/success-stories/panasonic-brasil/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_br/ads/resources/success-stories/panasonic-brasil/index.html	(from https://www.youtube.com/intl/ALL_br/ads/resources/success-stories/)
01:19:12	56635/56635	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:18:57%20GMT	https://www.youtube.com/intl/ALL_br/ads/resources/success-stories/south-dakota-school-of-mines-technology/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_br/ads/resources/success-stories/south-dakota-school-of-mines-technology/index.html	(from https://www.youtube.com/intl/ALL_br/ads/resources/success-stories/)
01:19:20	55822/55822	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:19:04%20GMT	https://www.youtube.com/intl/ALL_br/ads/resources/success-stories/senpai/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_br/ads/resources/success-stories/senpai/index.html	(from https://www.youtube.com/intl/ALL_br/ads/resources/success-stories/)
01:19:29	304/304	---M--	302	error ('Found')	text/html	date:Wed,%2030%20Oct%202024%2020:18:47%20GMT	https://www.youtube.com/intl/ALL_br/ads/resources/creative-directory/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_br/ads/resources/creative-directory/index.html	(from https://www.youtube.com/intl/ALL_br/ads/resources/)
01:19:32	67292/67292	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:19:12%20GMT	https://www.youtube.com/intl/ALL_br/ads/resources/success-stories/william-painter/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_br/ads/resources/success-stories/william-painter/index.html	(from https://www.youtube.com/intl/ALL_br/ads/resources/success-stories/)
01:19:32	67666/67666	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:19:12%20GMT	https://www.youtube.com/intl/ALL_br/ads/resources/success-stories/tulanes-closet/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_br/ads/resources/success-stories/tulanes-closet/index.html	(from https://www.youtube.com/intl/ALL_br/ads/resources/success-stories/)
01:19:32	0/-1	---M--	303	error ('')			https://www.youtube.com/create_channel?action_create_new_channel_redirect=true	C:/Users/Admin/Desktop/Ziston/www.youtube.com/create_channel.36589c6.delayed	(from https://www.youtube.com/intl/ALL_ca/ads/youtube-for-small-business/)
01:19:35	68694/68694	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:19:19%20GMT	https://www.youtube.com/intl/ALL_br/ads/resources/success-stories/majestic-heli-ski/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_br/ads/resources/success-stories/majestic-heli-ski/index.html	(from https://www.youtube.com/intl/ALL_br/ads/resources/success-stories/)
01:19:48	65934/65934	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:19:35%20GMT	https://www.youtube.com/intl/ALL_br/ads/resources/success-stories/pringles/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_br/ads/resources/success-stories/pringles/index.html	(from https://www.youtube.com/intl/ALL_br/ads/resources/success-stories/)
01:19:53	65765/65765	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:19:32%20GMT	https://www.youtube.com/intl/ALL_br/ads/resources/success-stories/lstn-headphones/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_br/ads/resources/success-stories/lstn-headphones/index.html	(from https://www.youtube.com/intl/ALL_br/ads/resources/success-stories/)
01:19:56	68429/68429	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:19:29%20GMT	https://www.youtube.com/intl/ALL_br/ads/resources/success-stories/missouri-star-quilt-company/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_br/ads/resources/success-stories/missouri-star-quilt-company/index.html	(from https://www.youtube.com/intl/ALL_br/ads/resources/success-stories/)
01:19:56	69284/69284	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:19:32%20GMT	https://www.youtube.com/intl/ALL_br/ads/resources/success-stories/nectar-a-resident-company/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_br/ads/resources/success-stories/nectar-a-resident-company/index.html	(from https://www.youtube.com/intl/ALL_br/ads/resources/success-stories/)
01:19:57	65479/65479	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:19:48%20GMT	https://www.youtube.com/intl/ALL_br/ads/resources/success-stories/adidas/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_br/ads/resources/success-stories/adidas/index.html	(from https://www.youtube.com/intl/ALL_br/ads/resources/success-stories/)
01:20:11	66127/66127	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:19:53%20GMT	https://www.youtube.com/intl/ALL_br/ads/resources/success-stories/united-airlines/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_br/ads/resources/success-stories/united-airlines/index.html	(from https://www.youtube.com/intl/ALL_br/ads/resources/success-stories/)
01:20:15	66065/66065	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:19:56%20GMT	https://www.youtube.com/intl/ALL_br/ads/resources/success-stories/rakuten/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_br/ads/resources/success-stories/rakuten/index.html	(from https://www.youtube.com/intl/ALL_br/ads/resources/success-stories/)
01:20:15	65624/65624	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:19:56%20GMT	https://www.youtube.com/intl/ALL_br/ads/resources/success-stories/hersheys/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_br/ads/resources/success-stories/hersheys/index.html	(from https://www.youtube.com/intl/ALL_br/ads/resources/success-stories/)
01:20:32	65867/65867	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:19:57%20GMT	https://www.youtube.com/intl/ALL_br/ads/resources/success-stories/xfinity/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_br/ads/resources/success-stories/xfinity/index.html	(from https://www.youtube.com/intl/ALL_br/ads/resources/success-stories/)
01:20:32	83749/83749	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:20:15%20GMT	https://www.youtube.com/intl/ALL_ca/ads/how-it-works/set-up-a-campaign/consideration/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_ca/ads/how-it-works/set-up-a-campaign/consideration/index.html	(from https://www.youtube.com/intl/ALL_ca/ads/how-it-works/set-up-a-campaign/)
01:20:39	86636/86636	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:20:12%20GMT	https://www.youtube.com/intl/ALL_ca/ads/abcds-of-effective-video-ads/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_ca/ads/abcds-of-effective-video-ads/index.html	(from https://www.youtube.com/intl/ALL_ca/ads/how-it-works/create-a-video-ad/)
01:20:51	63865/63865	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:20:32%20GMT	https://www.youtube.com/intl/en_ca/ads/youtube-works/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/en_ca/ads/youtube-works/index.html	(from https://www.youtube.com/intl/ALL_ca/ads/news-and-inspiration/)
01:20:54	119384/119384	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:20:14%20GMT	https://www.youtube.com/intl/ALL_ca/ads/how-it-works/set-up-a-campaign/awareness/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_ca/ads/how-it-works/set-up-a-campaign/awareness/index.html	(from https://www.youtube.com/intl/ALL_ca/ads/how-it-works/set-up-a-campaign/)
